Month,Day,Hour,Season,PV Regime,Wind Regime,Electric Load,Heat Load,Cold Load,PV,Wind,Set
10,274,7,autumn,clear,weak,12958.316262379076,7936.591156293371,13270.333718236914,1647.9875340122278,4709.436657312201,train
10,274,8,autumn,clear,weak,12936.787822987988,7963.747141559925,14394.06011613539,4099.005456671539,4316.007067189571,train
10,274,9,autumn,clear,weak,12906.45649106258,7393.247719476025,16182.54781365689,6606.1633834533095,4286.166840976571,train
10,274,10,autumn,clear,weak,13151.789809016209,6869.432365799458,17593.09536303066,8929.94037767112,4920.43098417054,train
10,274,11,autumn,clear,weak,13274.531809724702,6518.36548445589,19175.171826279333,10107.590268122687,5425.457667907791,train
10,274,12,autumn,clear,weak,13432.589008107412,6626.417472169207,20070.955372107423,10160.698353464162,6134.644431132047,train
10,274,13,autumn,clear,weak,13059.464375745767,6751.379468994871,20949.868289292514,10405.236112058494,5939.863966455207,train
10,274,14,autumn,clear,weak,12794.957036063608,6559.468691383025,21999.626830924393,9186.91265471192,5938.709890221853,train
10,274,15,autumn,clear,weak,12448.277891546735,6541.386069796211,22523.514224448172,7833.999358350993,6259.228118339419,train
10,274,16,autumn,clear,weak,12313.318324734326,6643.151444030559,22010.275899089673,6004.1363094207145,6405.8577964804,train
10,274,17,autumn,clear,weak,12428.674682267609,6567.272530699061,21273.675633360843,3485.991506585676,6123.068620413142,train
10,274,18,autumn,clear,weak,12458.798747558887,6605.716206740325,19495.604577825055,1395.2446844192082,5573.310106484725,train
10,274,19,autumn,clear,weak,12739.876332031126,6513.853338409434,17661.663684066483,0.0,5651.739861573996,train
10,274,20,autumn,clear,weak,13129.12268916001,6584.049118021307,16212.71462365746,0.0,5347.4295317736,train
10,274,21,autumn,clear,weak,12935.123670518406,6718.497359035089,15222.854187590836,0.0,5822.154358482772,train
10,274,22,autumn,clear,weak,12453.753417770997,6683.686231812053,13896.837795660727,0.0,5473.318609640474,train
10,274,23,autumn,clear,weak,11782.442937513919,6771.69952846677,12243.65811476817,0.0,5643.486653359901,train
10,275,0,autumn,cloudy,weak,12331.014230176866,6949.610339913159,11910.257313341626,0.0,5109.170470977891,train
10,275,1,autumn,cloudy,weak,12246.814811964623,7093.630939601542,11621.172013313319,0.0,4674.011343126484,train
10,275,2,autumn,cloudy,weak,11695.892398300568,7141.708702790075,11445.893737348671,0.0,4777.206882814582,train
10,275,3,autumn,cloudy,weak,11171.342879431417,7224.1479596705885,11529.89996961835,0.0,4920.386971707939,train
10,275,4,autumn,cloudy,weak,11103.868891500251,7428.508781515003,11329.678550198621,0.0,4807.34918394044,train
10,275,5,autumn,cloudy,weak,11913.648222147,7883.494724150129,12382.019145347096,0.0,4753.715522193403,train
10,275,6,autumn,cloudy,weak,12824.586420171228,8079.636225437772,13130.180378611436,329.1958270856356,4730.857258113022,train
10,275,7,autumn,cloudy,weak,13441.721163522046,8201.648879130136,13666.943237600406,1495.1008824217088,4057.454955769592,train
10,275,8,autumn,cloudy,weak,13458.895023405317,8159.252994893826,14921.516135499553,3739.842216760339,3971.834451528137,train
10,275,9,autumn,cloudy,weak,13340.197559858394,7785.404360905339,16585.381643969995,5934.8414855146175,3700.9363310508006,train
10,275,10,autumn,cloudy,weak,13380.679478220925,7208.408520762232,18561.025742656624,7417.7913534415875,4205.883621627768,train
10,275,11,autumn,cloudy,weak,13761.760784110442,6882.096920245849,19828.754124345953,8408.67111690261,4608.7965878607165,train
10,275,12,autumn,cloudy,weak,13841.815521005408,6649.344037427291,20970.177714704943,8956.840138929374,5017.043225639721,train
10,275,13,autumn,cloudy,weak,13127.355204553434,6703.838029837178,22193.46685568482,9088.889276062335,5225.170129121728,train
10,275,14,autumn,cloudy,weak,13272.38762906849,6740.466401311813,22563.440586700945,7999.602279090933,5258.32383876864,train
10,275,15,autumn,cloudy,weak,12864.332378771369,6773.942079693105,23205.892315656827,6478.477401740119,5003.645706639447,train
10,275,16,autumn,cloudy,weak,12640.022180630005,6639.235957782098,23351.740433913616,4965.203857668444,5126.4306428360505,train
10,275,17,autumn,cloudy,weak,12724.183329239517,6709.635507087109,22418.977880667546,3006.6161713221636,5178.628500187867,train
10,275,18,autumn,cloudy,weak,13025.787896510568,6831.684230886509,20108.099753389557,1252.0326786409012,4897.267434376896,train
10,275,19,autumn,cloudy,weak,13505.259758010086,6756.833601267642,18116.832758440043,0.0,4688.545841609439,train
10,275,20,autumn,cloudy,weak,13755.483107650058,6905.392008713966,16587.368307748133,0.0,4496.46663305262,train
10,275,21,autumn,cloudy,weak,13511.186524540595,6879.189874660445,14995.160222040466,0.0,4648.89493377669,train
10,275,22,autumn,cloudy,weak,13210.379684850453,6869.029433437913,13875.79181697902,0.0,4324.047762317304,train
10,275,23,autumn,cloudy,weak,12278.972879732893,6886.245277233429,12768.915927802622,0.0,4727.904492001543,train
10,276,0,autumn,cloudy,weak,12409.550674625847,6928.694456828442,12654.10911944799,0.0,5109.050399922945,train
10,276,1,autumn,cloudy,weak,12225.08260686428,7064.9682103123405,11952.693115662718,0.0,4938.199183709628,train
10,276,2,autumn,cloudy,weak,11958.091217339595,7118.60130575512,11861.734641293868,0.0,4870.92142685099,train
10,276,3,autumn,cloudy,weak,11542.211225173876,7351.722525480668,11567.528466524403,0.0,5115.550183302577,train
10,276,4,autumn,cloudy,weak,11476.67278203651,7551.419588619933,11866.820852768695,0.0,4891.758621991865,train
10,276,5,autumn,cloudy,weak,11836.315323140916,8102.039961429283,12789.80234434358,0.0,4924.164318755562,train
10,276,6,autumn,cloudy,weak,12846.792419809204,8488.691108482337,13554.093680653135,337.37454461731517,4537.357125330498,train
10,276,7,autumn,cloudy,weak,13548.076270321066,8532.508663062381,14681.742344756669,1589.419325274252,3966.1070520769067,train
10,276,8,autumn,cloudy,weak,14029.264055381227,8215.61658474103,15531.09315023613,3988.4891822456416,3609.1317848351496,train
10,276,9,autumn,cloudy,weak,13536.015672499307,7610.762137428222,17350.611255065076,6290.2183505468465,3710.258597417917,train
10,276,10,autumn,cloudy,weak,13555.11114997272,6939.189499187138,19105.971339978674,7790.574510854947,4146.6788687156595,train
10,276,11,autumn,cloudy,weak,13559.377924756443,6747.627768182621,20465.561726611,8959.85690019018,4835.902328295337,train
10,276,12,autumn,cloudy,weak,13799.341132062951,6673.444337944825,21962.108194782246,9372.10942639834,5193.071177083284,train
10,276,13,autumn,cloudy,weak,13266.892897359076,6731.308090345624,22870.9565667549,9322.224588646484,5484.677250045846,train
10,276,14,autumn,cloudy,weak,12849.682649419687,6649.660803244464,23915.50787121019,8334.805069164357,5649.055169509738,train
10,276,15,autumn,cloudy,weak,12977.22235436476,6635.880405878394,24349.177704295857,6981.951706910518,5813.0668938359295,train
10,276,16,autumn,cloudy,weak,13040.757477740437,6695.63402080989,23404.42622707076,5084.48656616019,5619.470428604357,train
10,276,17,autumn,cloudy,weak,12699.264178490837,6688.505151822127,22575.130214329663,3148.189626704271,5464.523490930495,train
10,276,18,autumn,cloudy,weak,12846.98628568544,6558.11834563067,20677.851362083664,1232.9359392614326,5028.870750741014,train
10,276,19,autumn,cloudy,weak,13492.940443846606,6675.895338801461,18866.106097821597,0.0,4715.737438469127,train
10,276,20,autumn,cloudy,weak,13592.562947489612,6750.250785736001,18062.452601442485,0.0,4692.935786668923,train
10,276,21,autumn,cloudy,weak,13443.119664566944,6964.0817860316065,16671.60356769417,0.0,5034.739626436144,train
10,276,22,autumn,cloudy,weak,13112.0663108723,7034.608327818025,15175.98070037587,0.0,4930.698679779574,train
10,276,23,autumn,cloudy,weak,12305.693373593786,6903.004024793436,13814.513890485596,0.0,5308.804782541222,train
10,277,0,autumn,normal,normal,11796.483462059203,7009.3998230075185,11953.526240011146,0.0,4867.159139540386,train
10,277,1,autumn,normal,normal,11552.773487572838,7048.738455044122,11595.554242055417,0.0,4866.924514262619,train
10,277,2,autumn,normal,normal,11344.234284765591,7144.84660952328,11196.457279425918,0.0,4788.742309626587,train
10,277,3,autumn,normal,normal,11089.256342586827,7269.761248516734,10791.260838836995,0.0,4906.94279057805,train
10,277,4,autumn,normal,normal,11261.989293231798,7558.623097406633,11292.21353908869,0.0,4776.446521581516,train
10,277,5,autumn,normal,normal,11619.689473073171,7871.971387246626,12066.646828299952,0.0,4826.502200535565,train
10,277,6,autumn,normal,normal,12666.491578377947,8010.428497066311,13147.626308921586,390.29134003937236,4370.642245141664,train
10,277,7,autumn,normal,normal,13043.35890091088,8134.49559684746,13517.69754545684,1718.910117439149,4143.705993837429,train
10,277,8,autumn,normal,normal,13397.44628832039,7897.847509227954,15003.083847252276,4202.7985119542745,4026.8009168005874,train
10,277,9,autumn,normal,normal,13279.859134844904,7413.298356859125,16741.262051928843,6948.255108660426,3847.2769033603167,train
10,277,10,autumn,normal,normal,13130.723548124144,6941.068678981743,18262.179258327727,9011.878955959666,4389.24556850087,train
10,277,11,autumn,normal,normal,13278.394327005175,6665.139715354727,19794.4885393442,10484.896524613869,4905.087897234136,train
10,277,12,autumn,normal,normal,13218.449215192646,6615.741935203871,20448.723468610347,10968.436408524662,5595.539477990496,train
10,277,13,autumn,normal,normal,12973.896293036856,6575.314112470715,21252.638040576938,11260.366150793228,5778.396797070578,train
10,277,14,autumn,normal,normal,13098.750368805177,6525.067385044167,22252.774852493185,9646.780785791374,6049.635041375478,train
10,277,15,autumn,normal,normal,12835.950544374891,6541.306629631849,23165.004587244533,7982.665821332736,5762.067998724355,train
10,277,16,autumn,normal,normal,12588.110455692671,6541.2641169603685,22455.361897888335,6182.953888432935,5573.986457007252,train
10,277,17,autumn,normal,normal,12416.64734855351,6631.705128652448,21169.202785159097,3696.245227032843,5122.350229382438,train
10,277,18,autumn,normal,normal,12652.327748559892,6541.8128683461355,19476.736118592642,1508.5382554587723,4841.034690801824,train
10,277,19,autumn,normal,normal,12871.146718706483,6722.6044914264185,17419.341473707318,0.0,5017.408354390521,train
10,277,20,autumn,normal,normal,13149.86246358847,6775.280402140526,16643.2002041383,0.0,4838.654215949122,train
10,277,21,autumn,normal,normal,12992.54200049059,6833.129287203317,15128.11253629063,0.0,5293.781909248246,train
10,277,22,autumn,normal,normal,12602.322321726379,6721.262238521659,13683.927637872994,0.0,5066.020655897947,train
10,277,23,autumn,normal,normal,12167.805146304596,6874.264147727136,12531.079437922319,0.0,5207.1672235797705,train
10,278,0,autumn,normal,normal,11736.215327037733,6927.841074996469,12320.284334664326,0.0,4901.865087728576,train
10,278,1,autumn,normal,normal,11120.921654484906,7192.051936405074,12101.658147804614,0.0,4643.538670115248,train
10,278,2,autumn,normal,normal,10967.140386456056,7128.289813839985,11784.933884991677,0.0,4744.158354605448,train
10,278,3,autumn,normal,normal,10875.253327017766,7409.986789094979,11708.97802863966,0.0,4965.96289681873,train
10,278,4,autumn,normal,normal,10760.031854070421,7444.395283415828,11917.79142729903,0.0,4820.855810817934,train
10,278,5,autumn,normal,normal,11196.857996344337,7801.659220559941,12716.643967109141,0.0,4484.492522277228,train
10,278,6,autumn,normal,normal,12318.736256016453,7974.253590498313,13784.621447988195,443.02684077361494,4285.988149088999,train
10,278,7,autumn,normal,normal,12939.491532770067,8071.321022098356,14297.089843705156,2072.7034143983547,3795.713709687056,train
10,278,8,autumn,normal,normal,12970.401333639955,7930.673323046516,15181.089146727643,5085.333692627966,3608.4251905618735,train
10,278,9,autumn,normal,normal,12898.354403468385,7371.75665482166,17526.057154103582,8424.775329929158,3750.2941796167515,train
10,278,10,autumn,normal,normal,13091.424138559863,6701.2193558281,19533.885441838764,10487.052818898948,4244.704338916879,train
10,278,11,autumn,normal,normal,13191.688895829326,6483.254974517921,20792.67571764037,11450.46714079478,4613.77946309823,train
10,278,12,autumn,normal,normal,13371.452094849472,6520.768622648563,21739.594164725473,12627.311930306285,5333.819367749742,train
10,278,13,autumn,normal,normal,13223.609191916392,6422.553256194205,22565.17385967581,12560.205127661146,5376.267989570417,train
10,278,14,autumn,normal,normal,13470.985283604841,6512.436218322585,23461.913689701767,10807.88658625083,5475.852362529214,train
10,278,15,autumn,normal,normal,12997.735505247683,6619.552964375526,23791.915655368477,8859.09230216085,5407.8070798997005,train
10,278,16,autumn,normal,normal,12940.144629018794,6709.032740269998,23267.341907268456,6553.388282489045,5182.366773814158,train
10,278,17,autumn,normal,normal,12576.701171137662,6676.353263260502,21997.415640986845,3892.362571820356,5208.714391212428,train
10,278,18,autumn,normal,normal,12945.563153865336,6505.5154717603555,20137.09036519385,1596.3695988954912,4781.527477779139,train
10,278,19,autumn,normal,normal,13178.242182132753,6635.986744372384,18346.15006939339,0.0,4619.180817290067,train
10,278,20,autumn,normal,normal,13436.34080045257,6809.243706310895,17184.203059062296,0.0,4525.047216440287,train
10,278,21,autumn,normal,normal,13273.851565582307,6787.875375253657,15710.187217208004,0.0,4729.755254930895,train
10,278,22,autumn,normal,normal,12523.09915849414,6773.8245037600245,14107.651652428152,0.0,4348.8277830641955,train
10,278,23,autumn,normal,normal,11808.785650836162,6903.735394442614,13538.674037898201,0.0,4718.76616017328,train
10,279,0,autumn,normal,normal,12782.174905892265,7101.2241734891895,12618.019933398524,0.0,5001.520918624723,train
10,279,1,autumn,normal,normal,12329.731426051629,7295.2310117744255,12254.033131431333,0.0,4808.370239938858,train
10,279,2,autumn,normal,normal,12246.163428136662,7608.855251209075,12119.489955743678,0.0,4669.535482884668,train
10,279,3,autumn,normal,normal,11888.49459577009,7731.462061839507,12000.754749257516,0.0,4699.410577807192,train
10,279,4,autumn,normal,normal,11940.28212574174,7720.63094348089,11813.25756779519,0.0,4707.733805015961,train
10,279,5,autumn,normal,normal,12390.110402407936,8140.413070501198,12878.842725362045,0.0,4345.885492094708,train
10,279,6,autumn,normal,normal,13503.394876762211,8239.68850825568,13518.678943508441,373.17746113610883,4555.369455488281,train
10,279,7,autumn,normal,normal,14031.240845250475,8517.29591337633,14082.791636822816,1737.6871916389148,3991.9837004204674,train
10,279,8,autumn,normal,normal,14313.675258054987,8284.012910617692,14892.435065717646,4369.44358515464,3716.623497500767,train
10,279,9,autumn,normal,normal,14282.280017155403,7823.326573645719,17152.25572068053,7183.33674017865,3823.4077536384675,train
10,279,10,autumn,normal,normal,14373.918117945897,7171.5525134835,19025.446977089436,9174.674051179589,4220.150939909923,train
10,279,11,autumn,normal,normal,14147.819298478202,6986.2852144452545,20473.07286082531,10693.909377028072,4833.73663200259,train
10,279,12,autumn,normal,normal,14078.547978197843,6770.14101487551,21389.577773434856,11151.092408523056,5200.583665716624,train
10,279,13,autumn,normal,normal,14047.411230127176,6789.7043444265055,22193.93047697316,11301.953166021667,5359.136130802882,train
10,279,14,autumn,normal,normal,13993.74889668268,6842.189495613259,23307.831870483216,9827.14586308919,5566.776412092122,train
10,279,15,autumn,normal,normal,13649.052524505294,6811.924336759345,23255.425998873114,8118.250210745647,5532.241929153114,train
10,279,16,autumn,normal,normal,13609.144135437897,6839.83289974129,23432.652679438364,5870.876441918823,5461.388424164135,train
10,279,17,autumn,normal,normal,13600.036852682246,6855.482136974076,22090.99167266394,3443.2331621850176,4934.126565763763,train
10,279,18,autumn,normal,normal,13368.018641475554,6943.2119146913865,19763.317312287454,1406.5097221723754,4957.686030782295,train
10,279,19,autumn,normal,normal,13839.887125014537,7016.746588077198,18809.606234102685,0.0,4695.524019914824,train
10,279,20,autumn,normal,normal,14151.715946814484,7110.612023094782,17797.873286381448,0.0,4549.0866827002,train
10,279,21,autumn,normal,normal,14029.247611311737,7213.0267786743125,16204.140685067296,0.0,4921.543056811064,train
10,279,22,autumn,normal,normal,13525.08759612942,7037.222640471538,14545.306815459991,0.0,4617.337079164,train
10,279,23,autumn,normal,normal,12964.48325427555,7070.037170563737,13172.822016441725,0.0,4681.170811665835,train
10,280,0,autumn,cloudy,weak,12088.622385724604,6876.056436497374,11865.78601246995,0.0,5569.731288307461,train
10,280,1,autumn,cloudy,weak,11939.13100892647,6895.868440903311,11540.432406270484,0.0,5324.704763412334,train
10,280,2,autumn,cloudy,weak,11708.89358114746,7016.317452320085,11302.17088404489,0.0,4950.673287758314,train
10,280,3,autumn,cloudy,weak,11396.286933382238,7143.025171087277,11375.460771520447,0.0,5039.790757084994,train
10,280,4,autumn,cloudy,weak,11132.758120842545,7380.556654186078,11435.302583619852,0.0,4995.522168294006,train
10,280,5,autumn,cloudy,weak,11596.183814775175,7749.303879054187,12799.748508650546,0.0,5180.87426969529,train
10,280,6,autumn,cloudy,weak,12727.258733235281,8056.759597125191,13886.531169080627,318.0103737510536,4909.917589573806,train
10,280,7,autumn,cloudy,weak,13223.41748083715,8224.72892495652,14438.683608871386,1488.0637153634557,4268.1821702807,train
10,280,8,autumn,cloudy,weak,13407.154505782199,8064.130307119621,15631.482898696122,3929.05647237157,4072.8093716313388,train
10,280,9,autumn,cloudy,weak,13540.163415328456,7587.290979132799,17577.68611607003,5946.0496570107825,3880.3679023385034,train
10,280,10,autumn,cloudy,weak,13753.084728731155,7128.556180380885,19165.99716954001,7783.964453802137,4405.751366665871,train
10,280,11,autumn,cloudy,weak,13561.011372903678,6721.883560548897,20446.229782661983,9237.910412652665,4916.9366069057705,train
10,280,12,autumn,cloudy,weak,13508.607379153316,6723.281851491045,22085.928212911047,9345.414576827237,5932.926858798331,train
10,280,13,autumn,cloudy,weak,13701.59074403201,6713.113403109345,22654.834681300425,9117.227222579062,5860.232839540442,train
10,280,14,autumn,cloudy,weak,13609.651255251396,6756.843574382045,22695.38471684248,7941.810791182565,6238.094317356585,train
10,280,15,autumn,cloudy,weak,13083.511428979455,6711.513587317526,23382.36681982422,6772.921648332121,6095.878671488894,train
10,280,16,autumn,cloudy,weak,12834.275656923777,6762.68506983347,23414.23189318927,5162.384715552593,5949.879313477682,train
10,280,17,autumn,cloudy,weak,12677.417634145622,6599.571948176181,22192.06905226317,3045.5915312559205,5843.019396099882,train
10,280,18,autumn,cloudy,weak,12861.234694819163,6535.049496326963,19584.645617210008,1208.2894422645027,5518.740397293557,train
10,280,19,autumn,cloudy,weak,13254.40808579607,6575.618402312792,18531.541009626522,0.0,5282.082483053811,train
10,280,20,autumn,cloudy,weak,13455.251914248545,6702.873257605261,17175.081949519237,0.0,5193.991479968294,train
10,280,21,autumn,cloudy,weak,13584.553698749192,6796.318224221391,15735.763689201747,0.0,5607.279350812137,train
10,280,22,autumn,cloudy,weak,13084.704119875001,6742.26793498935,14506.073362604098,0.0,5300.920468402434,train
10,280,23,autumn,cloudy,weak,12387.36394400312,6778.767358553242,12682.05717627458,0.0,5338.460659176219,train
10,281,0,autumn,clear,normal,11934.410020664654,6993.397810025219,12093.29732477102,0.0,4191.507235159205,train
10,281,1,autumn,clear,normal,11686.828185388624,7057.2746046387465,11734.273138377883,0.0,4087.5626696606855,train
10,281,2,autumn,clear,normal,11193.437134218322,6982.254120134069,11426.156785269013,0.0,4243.320701044567,train
10,281,3,autumn,clear,normal,10898.598536747511,7178.0076689381085,11472.415508589822,0.0,4282.555542233051,train
10,281,4,autumn,clear,normal,11015.079595516392,7431.216922511967,11565.008813497872,0.0,4214.101325497183,train
10,281,5,autumn,clear,normal,11126.450704813638,7889.584751351361,12712.205544061475,0.0,3862.8986176511294,train
10,281,6,autumn,clear,normal,12425.000579106332,7980.921205650379,14107.555561137257,398.2132445437443,3691.905425963008,train
10,281,7,autumn,clear,normal,12844.59424047843,8038.996828411386,14308.59378457384,1876.2134078456913,3349.2901464219544,train
10,281,8,autumn,clear,normal,13418.314760638166,7755.712653388702,15307.956618109507,4716.065569298423,3054.0618421825066,train
10,281,9,autumn,clear,normal,13567.476213940006,7218.035731565992,17342.03565305475,7841.537161686713,3188.923883361086,train
10,281,10,autumn,clear,normal,13413.830018232253,6654.945196132903,19559.3669721453,10285.009863273837,3614.4511225932215,train
10,281,11,autumn,clear,normal,13330.828159411885,6345.025014156779,20327.679085962554,11581.510406406507,3959.6977289789247,train
10,281,12,autumn,clear,normal,13561.906265283116,6345.748655685414,21589.68337647292,12241.738463834612,4207.007909916308,train
10,281,13,autumn,clear,normal,13399.548746486516,6430.787803315832,22371.347195627677,12251.505451773479,4321.460054000084,train
10,281,14,autumn,clear,normal,13421.43818037138,6424.645289478854,23356.922732330728,11009.048158058933,4343.671005302781,train
10,281,15,autumn,clear,normal,13242.08830546372,6471.564835797446,23899.464652594575,9291.90213156837,4402.506586344432,train
10,281,16,autumn,clear,normal,12750.512273407292,6608.130536865112,23561.91784039118,7198.844418908812,4210.320476191609,train
10,281,17,autumn,clear,normal,12676.83319649608,6712.443721659274,22489.716237715333,4104.388557958032,4200.933827156147,train
10,281,18,autumn,clear,normal,12590.552805880101,6650.728241501937,20210.787348012615,1604.6456650500252,4161.842683484695,train
10,281,19,autumn,clear,normal,12755.03889817479,6734.006934948947,18854.988487733117,0.0,3946.741112296552,train
10,281,20,autumn,clear,normal,13153.422272991107,6767.078057276819,17743.708547903796,0.0,3903.1949937351687,train
10,281,21,autumn,clear,normal,12931.35801295221,6761.833486449147,16242.26471249112,0.0,4187.837060649742,train
10,281,22,autumn,clear,normal,12540.582674506295,6656.965872364804,14523.939065284461,0.0,4114.713264610583,train
10,281,23,autumn,clear,normal,11953.758353201358,6778.218172341,13112.616704201442,0.0,4143.519541083375,train
10,282,0,autumn,normal,windy,12304.007074056553,7065.517382761361,12767.515061056461,0.0,5832.237578550476,train
10,282,1,autumn,normal,windy,12039.35465299138,6990.499602048894,12544.914626615491,0.0,5535.886257681208,train
10,282,2,autumn,normal,windy,11692.440417346415,7016.372196396483,11684.70676713379,0.0,5407.464429908736,train
10,282,3,autumn,normal,windy,11201.628918331202,7125.707419529643,11779.421514904485,0.0,5584.166497533759,train
10,282,4,autumn,normal,windy,11075.76030749239,7475.761705817794,11849.817708258855,0.0,5716.716384574627,train
10,282,5,autumn,normal,windy,11413.809337980356,8076.24922015074,12664.20017225826,0.0,5539.434029567917,train
10,282,6,autumn,normal,windy,12376.515864025207,8139.112817763916,13568.528777902497,365.89125959333154,5120.788396926721,train
10,282,7,autumn,normal,windy,12955.751350183331,8304.807542743225,14187.637306610484,1671.4279763682996,4402.965866185832,train
10,282,8,autumn,normal,windy,13321.002040671163,8099.189832030446,15234.047837709086,4176.819703816839,4053.292681772923,train
10,282,9,autumn,normal,windy,13409.722514957208,7518.541620981885,17140.05210064303,6593.902008987354,4009.513914272014,train
10,282,10,autumn,normal,windy,13622.147663119138,6801.807716527697,19003.85377030842,8776.959993533694,4589.204021126393,train
10,282,11,autumn,normal,windy,13635.456540901918,6782.976001138784,20723.49248936457,10027.26608870801,5082.772688364981,train
10,282,12,autumn,normal,windy,13364.015001745036,6564.702795632282,21680.007768296684,10751.797069036473,5649.147149215718,train
10,282,13,autumn,normal,windy,13161.12617218848,6608.911235482575,22513.13792701263,10722.508523358558,6157.7598639685475,train
10,282,14,autumn,normal,windy,13261.407680235296,6566.8713950834235,23690.01208560205,9157.94552895806,6493.861445704338,train
10,282,15,autumn,normal,windy,13213.90623617259,6673.088156074645,23437.36887269946,7642.153022142871,6837.754007305143,train
10,282,16,autumn,normal,windy,12926.679042106287,6725.515624241689,23501.59067643817,5757.369058749672,6163.316521826975,train
10,282,17,autumn,normal,windy,12790.436255712837,6613.248357774725,22587.211257731953,3488.1696172208985,6274.636703095743,train
10,282,18,autumn,normal,windy,13000.220533690326,6574.1495162377805,20747.52328311527,1404.9320287989585,5868.531565362125,train
10,282,19,autumn,normal,windy,13283.677691063218,6535.692760683308,18948.21454250849,0.0,5588.031585860984,train
10,282,20,autumn,normal,windy,13277.141254018523,6712.419315917438,17287.74686817441,0.0,5500.633296632086,train
10,282,21,autumn,normal,windy,12842.58456920528,6871.479937599025,16433.75286744648,0.0,5961.957266946458,train
10,282,22,autumn,normal,windy,12845.802342926556,6829.318349564906,14642.8742099371,0.0,5349.128628980803,train
10,282,23,autumn,normal,windy,12015.002405038531,6912.102407071412,13084.557805144328,0.0,5465.892332055768,train
10,283,0,autumn,normal,normal,11918.112108462412,7033.517985673929,12352.684063368984,0.0,5470.946466702214,train
10,283,1,autumn,normal,normal,11801.065934650667,6981.292945425357,11885.214470032433,0.0,4963.0714010265,train
10,283,2,autumn,normal,normal,11395.124374340321,7179.395925995287,11549.449677792392,0.0,5071.567269108842,train
10,283,3,autumn,normal,normal,11143.45721269511,7308.768213262775,11816.098185657542,0.0,5482.968870039215,train
10,283,4,autumn,normal,normal,11000.837537268084,7495.848729788507,11812.513128433147,0.0,5467.194742246302,train
10,283,5,autumn,normal,normal,11377.895540162872,7931.993318322237,12617.820849351561,0.0,5289.9080246673,train
10,283,6,autumn,normal,normal,12520.580661149714,8278.680804633632,13551.7637829972,374.576193927932,5326.979024556694,train
10,283,7,autumn,normal,normal,12655.019583825791,8326.163956619172,13864.152264527718,1794.47075910312,4671.320029678034,train
10,283,8,autumn,normal,normal,13031.450956316641,8030.547646442118,15102.139306454657,4416.681637582756,4094.0891131796084,train
10,283,9,autumn,normal,normal,13050.501613955565,7443.06229058593,17544.55018931744,7053.890248322513,4057.355047906505,train
10,283,10,autumn,normal,normal,12945.8998388697,6793.734377318068,19237.76421693322,9013.23437809023,4808.057185660834,train
10,283,11,autumn,normal,normal,12911.218480629961,6645.867609237701,20141.10744898627,10736.527306395823,5306.789563537351,train
10,283,12,autumn,normal,normal,13250.671336679334,6521.756908323606,21492.484774411434,11501.032247299896,6113.1359486031815,train
10,283,13,autumn,normal,normal,12727.54259299006,6615.814477238043,22239.62090475344,11246.558260775206,6328.239790059372,train
10,283,14,autumn,normal,normal,12735.884642397887,6593.593339862835,23165.42971023787,9547.78948481635,6187.186227838393,train
10,283,15,autumn,normal,normal,12804.812121897068,6458.741511700832,23463.959288012673,7817.664112603265,6098.783027927461,train
10,283,16,autumn,normal,normal,12376.749095480314,6625.177338281426,23767.690423257696,5902.433787675686,5993.653373720498,train
10,283,17,autumn,normal,normal,12268.125661734588,6346.983967847821,22150.497746451212,3629.7926267064263,6024.5698538133,train
10,283,18,autumn,normal,normal,12378.008381378168,6445.53642675512,19854.47923335054,1452.814520914728,5392.2424485895945,train
10,283,19,autumn,normal,normal,12779.312381007645,6583.143442011769,18678.435054936224,0.0,5234.347761394272,train
10,283,20,autumn,normal,normal,13058.867277971585,6528.310880876932,16758.941634484894,0.0,4775.7259861225075,train
10,283,21,autumn,normal,normal,12726.521680860278,6716.15280129847,15585.27460800552,0.0,5224.303760168668,train
10,283,22,autumn,normal,normal,12435.081320165116,6697.90124977518,14397.458062338454,0.0,4867.323500986541,train
10,283,23,autumn,normal,normal,11880.714981238698,6813.164908728189,12635.008559847824,0.0,5261.08582923533,train
10,284,0,autumn,normal,normal,11917.830808821527,6921.6074222218995,11814.869435970195,0.0,5471.404854312489,train
10,284,1,autumn,normal,normal,11587.96240434685,6961.934082136879,11657.42892813968,0.0,5277.253339280965,train
10,284,2,autumn,normal,normal,11113.041639904402,7044.02862755567,11784.990534196711,0.0,5401.223119325818,train
10,284,3,autumn,normal,normal,11048.272408673189,7209.644024611502,11753.82391666792,0.0,5537.757452981567,train
10,284,4,autumn,normal,normal,11077.282369827075,7320.306855817689,11575.353941882933,0.0,5441.424209740066,train
10,284,5,autumn,normal,normal,11619.064206501778,7730.987619314291,12476.910725270134,0.0,4994.380946903103,train
10,284,6,autumn,normal,normal,12704.609976255168,7940.306821769896,13323.176236634094,352.50404503934334,5079.697570576563,train
10,284,7,autumn,normal,normal,13195.558788768414,8062.605030747749,13720.214981451772,1716.1974043057498,4411.544899136016,train
10,284,8,autumn,normal,normal,13493.462900489798,7772.21535610974,15177.051404427042,4306.067684934887,4000.568033152407,train
10,284,9,autumn,normal,normal,13545.202874863724,7153.014649213733,17272.75181217028,7134.51908397862,3942.4945900491816,train
10,284,10,autumn,normal,normal,13609.066675705308,6746.973679239909,18585.099134505133,9034.052523992414,4400.660911742044,train
